uid,breed,ani_age,date,weight,is_medical,product_group,product_name,product_count,wellness_plan,visit_number,visit_more_than_once,max_num_visit,first_visit_spend,total_future_spend
3_2094,Rhodesian Ridgeback,1.0,2020-03-13,15.8,1,Professional Services,Examination,0,0,1,1,2,61.0,123.52
3_2094,Rhodesian Ridgeback,1.0,2020-03-13,15.8,1,Promotions,HomeAgain Microchip implantation,0,0,1,1,2,61.0,123.52
3_2094,Rhodesian Ridgeback,1.0,2020-03-13,15.8,1,Vaccinations,DHPP (Booster),0,0,1,1,2,61.0,123.52
3_2095,Pomeranian,9.0,2020-03-20,13.0,0,Grooming (Full Service),Full Service Groom,0,0,1,1,3,60.0,135.0
3_2096,Yorkshire Terrier,8.0,2020-03-20,12.0,0,Grooming (Full Service),Full Service Groom,0,0,1,1,3,55.0,120.0
3_2107,Mixed Breed - Large,8.0,2020-03-17,60.0,0,Grooming (Full Service),Full Service Groom,0,0,1,1,2,65.0,60.0
3_2108,German Shepherd,2.0,2020-03-17,32.0,1,Vaccinations,DHLPP (Booster),0,7,1,1,2,56.25,178.39
3_2108,German Shepherd,2.0,2020-03-17,32.0,1,Vaccinations,Bordetella (Intranasal),0,7,1,1,2,56.25,178.39
3_2108,German Shepherd,2.0,2020-03-17,32.0,1,Parasite Control,Credelio (12-25 lbs) - per dose,0,7,1,1,2,56.25,178.39
3_2108,German Shepherd,2.0,2020-03-17,32.0,1,Medication,"Pyrantel Pamoate, 50mg/mL per mL",0,7,1,1,2,56.25,178.39
3_2108,German Shepherd,2.0,2020-03-17,32.0,0,Boarding,Daycare - 3 Free Days,0,7,1,1,2,56.25,178.39
3_2108,German Shepherd,2.0,2020-03-17,32.0,1,Parasite Control,Interceptor Plus - Puppy Dose - 8-25 lbs,0,7,1,1,2,56.25,178.39
3_2108,German Shepherd,2.0,2020-03-17,32.0,1,Professional Services,Examination,0,7,1,1,2,56.25,178.39
3_2119,Golden Doodle,2.0,2020-03-18,12.0,0,Grooming (Full Service),Full Service Groom,0,0,1,0,1,45.0,0.0
3_2122,Brittany,1.0,2020-03-20,16.7,1,Professional Services,Examination,0,0,1,1,3,142.02,178.43
3_2122,Brittany,1.0,2020-03-20,16.7,1,Laboratory - Antech,Antech Ova and Parasite with Giardia,0,0,1,1,3,142.02,178.43
3_2122,Brittany,1.0,2020-03-20,16.7,1,Parasite Control,Interceptor Plus - Puppy Dose - 8-25 lbs,0,0,1,1,3,142.02,178.43
3_2122,Brittany,1.0,2020-03-20,16.7,0,Retail,Spot Skineez Baby Skunk,0,0,1,1,3,142.02,178.43
3_2122,Brittany,1.0,2020-03-20,16.7,1,Parasite Control,Credelio (6-12 lbs) - per dose,0,0,1,1,3,142.02,178.43
3_2122,Brittany,1.0,2020-03-20,16.7,1,Hospital Supplies,Homeagain MicroChip,0,0,1,1,3,142.02,178.43
3_2133,Bouvier Des Flandres,12.0,2020-03-25,85.0,0,Grooming (Full Service),Full Service Groom,0,0,1,1,3,95.0,190.0
3_2137,Pitbull,8.0,2020-03-26,0.0,1,Professional Services,Examination,0,0,1,0,1,75.0,0.0
3_2137,Pitbull,8.0,2020-03-26,0.0,1,Euthanasia & Cremation,Euthanasia,0,0,1,0,1,75.0,0.0
3_2139,Minature Schnauzer,10.0,2020-03-31,22.0,0,Grooming (Full Service),Full Service Groom,0,0,1,0,1,120.0,0.0
3_2142,Golden Doodle,1.0,2020-03-24,34.8,1,Professional Services,Examination,0,0,1,1,4,17.05,235.65
3_2142,Golden Doodle,1.0,2020-03-24,34.8,1,Parasite Control,Credelio (6-12 lbs) - per dose,0,0,1,1,4,17.05,235.65
3_2142,Golden Doodle,1.0,2020-03-24,34.8,1,Vaccinations,DHPP (Booster),0,0,1,1,4,17.05,235.65
3_2142,Golden Doodle,1.0,2020-03-24,34.8,1,Parasite Control,Interceptor Plus - Puppy Dose - 8-25 lbs,0,0,1,1,4,17.05,235.65
3_2143,Great Dane,1.0,2020-03-26,67.8,1,Professional Services,Examination,0,0,1,1,4,34.65,189.66
3_2143,Great Dane,1.0,2020-03-26,67.8,1,Parasite Control,Credelio (25-50lbs) - per dose,0,0,1,1,4,34.65,189.66
3_2143,Great Dane,1.0,2020-03-26,67.8,1,Vaccinations,DHLPP (Booster),0,0,1,1,4,34.65,189.66
3_2143,Great Dane,1.0,2020-03-26,67.8,1,Parasite Control,Interceptor Plus (25-50 lbs) - per dose,0,0,1,1,4,34.65,189.66
3_2143,Great Dane,1.0,2020-03-26,67.8,1,Vaccinations,Bordetella (Intranasal),0,0,1,1,4,34.65,189.66
3_2145,Welsh Corgi (pembroke),2.0,2020-03-30,25.0,0,Grooming (Full Service),De-Shedding Treatment,0,0,1,0,1,70.0,0.0
3_2145,Welsh Corgi (pembroke),2.0,2020-03-30,25.0,0,Grooming (Full Service),Full Service Groom,0,0,1,0,1,70.0,0.0
3_2149,Chihuahua (smooth Coat),7.0,2020-03-21,4.75,1,Professional Services,Examination,0,0,1,0,1,66.85,0.0
3_2149,Chihuahua (smooth Coat),7.0,2020-03-21,4.75,1,Medication,Ostilox Oral Suspension 1.5mg/ml 10ml,0,0,1,0,1,66.85,0.0
3_2149,Chihuahua (smooth Coat),7.0,2020-03-21,4.75,1,Medication,Amoxicillin/Clavulanate 200 mg/28.5 mg per 5 mL (50 ml),0,0,1,0,1,66.85,0.0
3_2154,Golden Doodle,2.0,2020-03-21,28.0,1,Professional Services,Examination,0,0,1,1,3,34.65,223.39
3_2154,Golden Doodle,2.0,2020-03-21,28.0,1,Vaccinations,DHLPP (Booster),0,0,1,1,3,34.65,223.39
3_2154,Golden Doodle,2.0,2020-03-21,28.0,1,Parasite Control,Interceptor Plus - Puppy Dose - 8-25 lbs,0,0,1,1,3,34.65,223.39
3_2154,Golden Doodle,2.0,2020-03-21,28.0,1,Vaccinations,Bordetella (Intranasal),0,0,1,1,3,34.65,223.39
3_2154,Golden Doodle,2.0,2020-03-21,28.0,1,Parasite Control,Credelio (6-12 lbs) - per dose,0,0,1,1,3,34.65,223.39
3_2155,Pitbull X,2.0,2020-03-21,24.2,1,Professional Services,Examination,0,0,1,1,2,61.9,34.65
3_2155,Pitbull X,2.0,2020-03-21,24.2,1,Hospital Supplies,Microchip implantation and registration,0,0,1,1,2,61.9,34.65
3_2155,Pitbull X,2.0,2020-03-21,24.2,1,Parasite Control,Interceptor Plus - Puppy Dose - 8-25 lbs,0,0,1,1,2,61.9,34.65
3_2155,Pitbull X,2.0,2020-03-21,24.2,1,Vaccinations,DHLPP (Booster),0,0,1,1,2,61.9,34.65
3_2155,Pitbull X,2.0,2020-03-21,24.2,1,Parasite Control,Credelio (12-25 lbs) - per dose,0,0,1,1,2,61.9,34.65
3_2155,Pitbull X,2.0,2020-03-21,24.2,1,Vaccinations,Canine Rabies (1 year),0,0,1,1,2,61.9,34.65
3_2157,Havanese,1.0,2020-04-20,7.2,1,Parasite Control,Interceptor Plus (2-8 lbs) - per dose,0,0,1,1,5,63.85,389.3
3_2157,Havanese,1.0,2020-04-20,7.2,1,Vaccinations,Bordetella (Intranasal),0,0,1,1,5,63.85,389.3
3_2157,Havanese,1.0,2020-04-20,7.2,1,Parasite Control,Credelio (4-6 lbs) - per dose,0,0,1,1,5,63.85,389.3
3_2157,Havanese,1.0,2020-04-20,7.2,1,Vaccinations,DHLPP (Booster),0,0,1,1,5,63.85,389.3
3_2160,Shih Tzu,6.0,2020-03-23,11.0,0,Grooming (Full Service),Full Service Groom,0,0,1,0,1,55.0,0.0
3_2171,Maltese,2.0,2020-04-14,7.0,1,Professional Services,Examination,0,0,1,0,1,38.9,0.0
3_2171,Maltese,2.0,2020-04-14,7.0,1,Medication,"Hydroxyzine, 25 mg Tablets",0,0,1,0,1,38.9,0.0
3_2171,Maltese,2.0,2020-04-14,7.0,1,Parasite Control,Credelio (6-12 lbs) - per dose,0,0,1,0,1,38.9,0.0
3_2172,Labrador Retriever,6.0,2020-07-08,87.0,1,Diagnostics,Comprehensive Diagnostic (),0,0,1,1,7,376.41,936.78
3_2172,Labrador Retriever,6.0,2020-07-08,87.0,1,Diagnostics,Thyroxine(T4)/Cholesterol Test (),0,0,1,1,7,376.41,936.78
3_2172,Labrador Retriever,6.0,2020-07-08,87.0,0,Retail,Veggie Pig Ears,0,0,1,1,7,376.41,936.78
3_2172,Labrador Retriever,6.0,2020-07-08,87.0,1,Diagnostics,Hematology (),0,0,1,1,7,376.41,936.78
3_2173,Golden Doodle,5.0,2020-08-04,50.0,0,Grooming (Full Service),Full Service Groom,0,0,1,0,1,95.0,0.0
3_2178,Havanese,16.0,2020-03-31,6.6,1,Professional Services,Examination,0,0,1,0,1,93.3,0.0
3_2178,Havanese,16.0,2020-03-31,6.6,1,Vaccinations,Canine Rabies (1 year),0,0,1,0,1,93.3,0.0
3_2178,Havanese,16.0,2020-03-31,6.6,1,Vaccinations,DHLPP (1 year),0,0,1,0,1,93.3,0.0
3_2178,Havanese,16.0,2020-03-31,6.6,1,Medication,Clindamycin Liquid 25mg/ml,0,0,1,0,1,93.3,0.0
3_2178,Havanese,16.0,2020-03-31,6.6,1,Vaccinations,Bordetella (Intranasal),0,0,1,0,1,93.3,0.0
3_2178,Havanese,16.0,2020-03-31,6.6,1,Parasite Control,Simparica 5.5-11 lbs - per dose,0,0,1,0,1,93.3,0.0
3_2179,Havanese,14.0,2020-03-31,10.4,1,Professional Services,Examination,0,0,1,0,1,148.3,0.0
3_2179,Havanese,14.0,2020-03-31,10.4,1,Medication,Clindamycin Liquid 25mg/ml,0,0,1,0,1,148.3,0.0
3_2179,Havanese,14.0,2020-03-31,10.4,1,Vaccinations,DHLPP (1 year),0,0,1,0,1,148.3,0.0
3_2179,Havanese,14.0,2020-03-31,10.4,1,Vaccinations,Canine Rabies (1 year),0,0,1,0,1,148.3,0.0
3_2179,Havanese,14.0,2020-03-31,10.4,0,Grooming (Full Service),Full Service Groom,0,0,1,0,1,148.3,0.0
3_2179,Havanese,14.0,2020-03-31,10.4,1,Parasite Control,Simparica 5.5-11 lbs - per dose,0,0,1,0,1,148.3,0.0
3_2179,Havanese,14.0,2020-03-31,10.4,1,Vaccinations,Bordetella (Intranasal),0,0,1,0,1,148.3,0.0
3_2180,Chihuahua (smooth Coat),1.0,2020-03-27,3.18,1,Professional Services,Examination,0,0,1,0,1,66.74,0.0
3_2180,Chihuahua (smooth Coat),1.0,2020-03-27,3.18,1,Parasite Control,Interceptor Plus - Puppy Dose - 2-8 lbs,0,0,1,0,1,66.74,0.0
3_2180,Chihuahua (smooth Coat),1.0,2020-03-27,3.18,1,Medication,"Pyrantel Pamoate, 50mg/mL per mL",0,0,1,0,1,66.74,0.0
3_2180,Chihuahua (smooth Coat),1.0,2020-03-27,3.18,1,Vaccinations,DHPP (Booster),0,0,1,0,1,66.74,0.0
3_2180,Chihuahua (smooth Coat),1.0,2020-03-27,3.18,1,Parasite Control,Credelio (4-6 lbs) - per dose,0,0,1,0,1,66.74,0.0
3_2183,Boxer,3.0,2020-03-24,55.0,0,Grooming (Full Service),De-Shedding Treatment,0,0,1,0,1,50.0,0.0
3_2183,Boxer,3.0,2020-03-24,55.0,0,Staff Bath,Basic Bath,0,0,1,0,1,50.0,0.0
3_2185,Pyrenean Mountain Dog,3.0,2020-03-25,100.0,0,Grooming (Full Service),Full Service Groom,0,0,1,0,1,95.0,0.0
3_2186,Pitbull X,5.0,2020-03-24,61.9,1,Professional Services,Examination,0,0,1,0,1,84.94,0.0
3_2186,Pitbull X,5.0,2020-03-24,61.9,1,Vaccinations,DHLPP (1 year),0,0,1,0,1,84.94,0.0
3_2186,Pitbull X,5.0,2020-03-24,61.9,1,Vaccinations,Canine Rabies (1 year),0,0,1,0,1,84.94,0.0
3_2188,Pitbull X,5.0,2020-03-27,52.4,1,Professional Services,Examination,0,0,1,0,1,58.63,0.0
3_2188,Pitbull X,5.0,2020-03-27,52.4,1,Medication,SHAMPOO VETRASEB CK PLUS PS,0,0,1,0,1,58.63,0.0
3_2188,Pitbull X,5.0,2020-03-27,52.4,1,Parasite Control,Simparica 11.1-22 lbs - per dose,0,0,1,0,1,58.63,0.0
3_2188,Pitbull X,5.0,2020-03-27,52.4,1,Medication,Prednisolone tablets 20mg,0,0,1,0,1,58.63,0.0
3_2190,Mixed Breed - Medium,14.0,2020-03-26,45.0,1,Professional Services,Examination,0,0,1,0,1,411.36,0.0
3_2190,Mixed Breed - Medium,14.0,2020-03-26,45.0,1,Laboratory - In-house,Thyroid Profile,0,0,1,0,1,411.36,0.0
3_2190,Mixed Breed - Medium,14.0,2020-03-26,45.0,1,Laboratory - In-house,Comprehensive Profile,0,0,1,0,1,411.36,0.0
3_2190,Mixed Breed - Medium,14.0,2020-03-26,45.0,1,Supplements/OTCs,Canine Fortiflora per box,0,0,1,0,1,411.36,0.0
3_2190,Mixed Breed - Medium,14.0,2020-03-26,45.0,1,Medication,"Metronidazole, 250 mg Tablets",0,0,1,0,1,411.36,0.0
3_2190,Mixed Breed - Medium,14.0,2020-03-26,45.0,1,Medication,Panacur Dog Granules per gram (10#),0,0,1,0,1,411.36,0.0
3_2190,Mixed Breed - Medium,14.0,2020-03-26,45.0,1,Laboratory - In-house,Complete Blood Count,0,0,1,0,1,411.36,0.0
3_2191,Bermese Mountain Dog,1.0,2020-03-25,12.0,0,Staff Bath,Basic Bath,0,0,1,0,1,35.0,0.0
3_2191,Bermese Mountain Dog,1.0,2020-03-25,12.0,0,Staff Bath,Nail Trim (Grooming),0,0,1,0,1,35.0,0.0
3_2196,Dachshund (min. Long Haired),3.0,2020-03-26,12.37,1,Professional Services,Examination,0,0,1,1,3,243.74,131.4
3_2196,Dachshund (min. Long Haired),3.0,2020-03-26,12.37,1,Medication,"Diphenhydramine, 50 mg/mL Injection",0,0,1,1,3,243.74,131.4
3_2196,Dachshund (min. Long Haired),3.0,2020-03-26,12.37,1,Vaccinations,Canine Rabies (3 year),0,0,1,1,3,243.74,131.4
3_2196,Dachshund (min. Long Haired),3.0,2020-03-26,12.37,1,Parasite Control,Simparica 11.1-22 lbs - per dose,0,0,1,1,3,243.74,131.4
3_2196,Dachshund (min. Long Haired),3.0,2020-03-26,12.37,1,Medication,"Dexamethasone SP, 4 mg/mL Injection",0,0,1,1,3,243.74,131.4
3_2196,Dachshund (min. Long Haired),3.0,2020-03-26,12.37,1,Vaccinations,Leptospirosis (1 year),0,0,1,1,3,243.74,131.4
3_2196,Dachshund (min. Long Haired),3.0,2020-03-26,12.37,1,Vaccinations,DHPP (3 year),0,0,1,1,3,243.74,131.4
3_2196,Dachshund (min. Long Haired),3.0,2020-03-26,12.37,1,Vaccinations,Bordetella (Intranasal),0,0,1,1,3,243.74,131.4
3_2198,French Bulldog,12.0,2020-03-26,28.4,1,Professional Services,Examination,0,0,1,0,1,38.74,0.0
3_2198,French Bulldog,12.0,2020-03-26,28.4,1,Vaccinations,DHLPP (1 year),0,0,1,0,1,38.74,0.0
3_2198,French Bulldog,12.0,2020-03-26,28.4,0,Retail,Mammoth tug with tennis ball small extra,0,0,1,0,1,38.74,0.0
3_2198,French Bulldog,12.0,2020-03-26,28.4,1,Vaccinations,Bordetella (Intranasal),0,0,1,0,1,38.74,0.0
3_2199,Collie (rough),4.0,2020-04-06,34.0,0,Grooming (Full Service),Full Service Groom,0,0,1,1,3,68.0,190.0
3_2200,American Shorthair,3.0,2020-03-26,9.0,1,Professional Services,Examination,0,0,1,0,1,171.04,0.0
3_2200,American Shorthair,3.0,2020-03-26,9.0,1,Professional Services,Subcutaneous Fluids,0,0,1,0,1,171.04,0.0
3_2200,American Shorthair,3.0,2020-03-26,9.0,1,Professional Services,VET NOW Exam Discount,0,0,1,0,1,171.04,0.0
3_2200,American Shorthair,3.0,2020-03-26,9.0,1,Medication,Amoxicillin/Clavulanate 200 mg/28.5 mg per 5 mL (50 ml),0,0,1,0,1,171.04,0.0
3_2200,American Shorthair,3.0,2020-03-26,9.0,1,Parasite Control,"Revolution Plus (Feline), 5.6-11# per dose",0,0,1,0,1,171.04,0.0
3_2201,Shih Tzu,1.0,2020-03-26,32.0,1,Professional Services,Examination,0,0,1,1,4,54.0,193.8
3_2201,Shih Tzu,1.0,2020-03-26,32.0,1,Professional Services,VET NOW Exam Discount,0,0,1,1,4,54.0,193.8
3_2201,Shih Tzu,1.0,2020-03-26,32.0,0,Retail,50 Cent Treat,0,0,1,1,4,54.0,193.8
3_2202,Siberian Husky,6.0,2020-03-27,70.0,0,Staff Bath,Teeth Brushing,0,0,1,1,2,70.0,105.0
3_2202,Siberian Husky,6.0,2020-03-27,70.0,0,Staff Bath,Basic Bath,0,0,1,1,2,70.0,105.0
3_2203,Siberian Husky,6.0,2020-03-27,75.0,0,Staff Bath,Nail Trim (Grooming),0,0,1,1,2,80.0,105.0
3_2203,Siberian Husky,6.0,2020-03-27,75.0,0,Staff Bath,Teeth Brushing,0,0,1,1,2,80.0,105.0
3_2203,Siberian Husky,6.0,2020-03-27,75.0,0,Staff Bath,Basic Bath,0,0,1,1,2,80.0,105.0
3_2204,Yorkshire Terrier,2.0,2020-03-27,25.0,0,Grooming (Full Service),Full Service Groom,0,0,1,0,1,45.0,0.0
3_2210,Pitbull,8.0,2020-03-27,60.8,1,Professional Services,Examination,0,0,1,0,1,137.88,0.0
3_2210,Pitbull,8.0,2020-03-27,60.8,1,Medication,"Clavamox, 375 mg Chewable Tablets",0,0,1,0,1,137.88,0.0
3_2210,Pitbull,8.0,2020-03-27,60.8,1,Professional Services,VET NOW Exam Discount,0,0,1,0,1,137.88,0.0
3_2210,Pitbull,8.0,2020-03-27,60.8,1,Medication,"Apoquel, 16 mg Tablets",0,0,1,0,1,137.88,0.0
3_2212,Cocker Spaniel X,13.0,2020-03-30,30.0,0,Grooming (Full Service),Full Service Groom,0,0,1,1,2,65.0,7.35
3_2213,Golden Doodle,3.0,2020-05-18,43.5,0,Boarding,15 Dollar Daycare,0,0,1,1,7,15.0,155.0
3_2223,0.0,2.0,2020-03-30,5.0,0,Staff Bath,Nail Trim (Grooming),0,0,1,1,2,10.0,18.0
3_2227,German Shepherd Dog (long Stock),2.0,2020-04-03,50.0,0,Staff Bath,Basic Bath,0,0,1,1,4,20.0,75.0
3_2228,Maltese,6.0,2020-04-10,12.7,0,Grooming (Full Service),Full Service Groom,0,0,1,0,1,60.0,0.0
3_2233,Chihuahua (smooth Coat),5.0,2020-06-24,11.2,1,Hospital Supplies,Microchip implantation and registration,0,0,1,0,1,25.0,0.0
3_2234,Pitbull X,1.0,2020-03-30,7.4,1,Professional Services,Examination,0,0,1,0,1,79.69,0.0
3_2234,Pitbull X,1.0,2020-03-30,7.4,1,Parasite Control,Credelio (6-12 lbs) - per dose,0,0,1,0,1,79.69,0.0
3_2234,Pitbull X,1.0,2020-03-30,7.4,1,Medication,"Pyrantel Pamoate, 50mg/mL per mL",0,0,1,0,1,79.69,0.0
3_2234,Pitbull X,1.0,2020-03-30,7.4,1,Vaccinations,DHPP (Booster),0,0,1,0,1,79.69,0.0
3_2234,Pitbull X,1.0,2020-03-30,7.4,1,Laboratory - Antech,Antech Ova and Parasite,0,0,1,0,1,79.69,0.0
3_2234,Pitbull X,1.0,2020-03-30,7.4,1,Parasite Control,Interceptor Plus - Puppy Dose - 2-8 lbs,0,0,1,0,1,79.69,0.0
3_2236,Golden Doodle,4.0,2020-04-02,30.0,0,Grooming (Full Service),De-Shedding Treatment,0,0,1,1,3,105.0,230.0
3_2236,Golden Doodle,4.0,2020-04-02,30.0,0,Staff Bath,Teeth Brushing,0,0,1,1,3,105.0,230.0
3_2236,Golden Doodle,4.0,2020-04-02,30.0,0,Grooming (Full Service),Full Service Groom,0,0,1,1,3,105.0,230.0
3_2237,Maltese X,9.0,2020-04-02,10.0,0,Staff Bath,Teeth Brushing,0,0,1,1,3,70.0,140.0
3_2237,Maltese X,9.0,2020-04-02,10.0,0,Grooming (Full Service),Full Service Groom,0,0,1,1,3,70.0,140.0
3_2240,Tabby,1.0,2020-03-31,0.5,1,Professional Services,Examination,0,0,1,0,1,15.53,0.0
3_2240,Tabby,1.0,2020-03-31,0.5,1,Medication,"Pyrantel Pamoate, 50mg/mL per mL",0,0,1,0,1,15.53,0.0
3_2241,Tabby,1.0,2020-03-31,0.5,1,Professional Services,Examination,0,0,1,0,1,15.53,0.0
3_2241,Tabby,1.0,2020-03-31,0.5,1,Medication,"Pyrantel Pamoate, 50mg/mL per mL",0,0,1,0,1,15.53,0.0
3_2245,Beagle,5.0,2020-04-02,35.0,1,Professional Services,Nail trim (Routine),0,0,1,0,1,18.0,0.0
3_2249,French Bulldog,11.0,2020-04-02,28.0,1,Professional Services,Examination,0,0,1,1,4,84.26,310.4
3_2249,French Bulldog,11.0,2020-04-02,28.0,1,Vaccinations,Canine Rabies (1 year),0,0,1,1,4,84.26,310.4
3_2249,French Bulldog,11.0,2020-04-02,28.0,1,Medication,"Cytopoint, 20.1-30 lbs Injectable",0,0,1,1,4,84.26,310.4
3_2250,Labrador Retriever,2.0,2020-04-01,45.0,0,Staff Bath,Basic Bath,0,0,1,0,1,40.0,0.0
3_2250,Labrador Retriever,2.0,2020-04-01,45.0,0,Boarding,$10 Medical / First Responder boarding,0,0,1,0,1,40.0,0.0
3_2251,Chow Chow,4.0,2020-04-05,50.0,0,Staff Bath,Nail Trim (Grooming),0,0,1,0,1,11.0,0.0
3_2251,Chow Chow,4.0,2020-04-05,50.0,0,Staff Bath,Basic Bath,0,0,1,0,1,11.0,0.0
3_2264,Havanese,8.0,2020-04-11,8.0,0,Grooming (Full Service),Full Service Groom,0,0,1,0,1,50.0,0.0
3_2268,Golden Doodle,2.0,2020-03-31,20.0,0,Staff Bath,Basic Bath,0,0,1,0,1,20.0,0.0
3_2273,Mixed Breed - Small,2.0,2020-03-31,15.0,0,Staff Bath,Nail Trim (Grooming),0,0,1,1,2,30.0,30.0
3_2273,Mixed Breed - Small,2.0,2020-03-31,15.0,0,Staff Bath,Basic Bath,0,0,1,1,2,30.0,30.0
3_2274,Golden Doodle,8.0,2020-04-18,69.4,1,Professional Services,Examination,0,0,1,1,3,235.2,360.0
3_2274,Golden Doodle,8.0,2020-04-18,69.4,0,Grooming (Full Service),Full Service Groom,0,0,1,1,3,235.2,360.0
3_2274,Golden Doodle,8.0,2020-04-18,69.4,1,Vaccinations,Bordetella (Intranasal),0,0,1,1,3,235.2,360.0
3_2276,Golden Retriever,4.0,2020-04-07,70.0,0,Grooming (Full Service),Full Service Groom,0,0,1,1,2,80.0,100.0
3_2278,Shih Tzu,14.0,2020-04-01,14.2,1,Professional Services,Examination,0,0,1,0,1,94.5,0.0
3_2278,Shih Tzu,14.0,2020-04-01,14.2,1,Vaccinations,Canine Rabies (1 year),0,0,1,0,1,94.5,0.0
3_2278,Shih Tzu,14.0,2020-04-01,14.2,1,Vaccinations,DHPP (1 year),0,0,1,0,1,94.5,0.0
3_2278,Shih Tzu,14.0,2020-04-01,14.2,1,Laboratory - In-house,Vetscan Rapid Heartworm Test,0,0,1,0,1,94.5,0.0
3_2278,Shih Tzu,14.0,2020-04-01,14.2,1,Vaccinations,Bordetella (Intranasal),0,0,1,0,1,94.5,0.0
3_2283,Labrador X,3.0,2020-04-01,44.2,1,Professional Services,VetsNow Prepaid exam,0,0,1,1,4,82.96,312.27
3_2283,Labrador X,3.0,2020-04-01,44.2,1,Medication,"Cerenia, 24 mg Tablets Box of 4",0,0,1,1,4,82.96,312.27
3_2283,Labrador X,3.0,2020-04-01,44.2,1,Medication,"Cerenia, 10mg/mL Injection per mL",0,0,1,1,4,82.96,312.27
3_2286,Bloodhound,,2020-04-01,118.0,1,Medication,"TrizEDTA Aqueous Flush, 4oz",0,0,1,1,3,185.6,642.92
3_2286,Bloodhound,,2020-04-01,118.0,1,Professional Services,Free Examination,0,0,1,1,3,185.6,642.92
3_2286,Bloodhound,,2020-04-01,118.0,1,Medication,MOTAZOL 30GM BTL,0,0,1,1,3,185.6,642.92
3_2286,Bloodhound,,2020-04-01,118.0,1,Diagnostics,Ear Cytology,0,0,1,1,3,185.6,642.92
3_2286,Bloodhound,,2020-04-01,118.0,1,Professional Services,Ear Cleaning,0,0,1,1,3,185.6,642.92
3_2289,Bichon X,7.0,2020-04-13,14.2,1,Professional Services,Examination,0,0,1,1,3,291.75,204.25
3_2289,Bichon X,7.0,2020-04-13,14.2,1,Vaccinations,Leptospirosis (Initial booster),0,0,1,1,3,291.75,204.25
3_2289,Bichon X,7.0,2020-04-13,14.2,1,Supplements/OTCs,Dasuquin Advanced Soft Chews - Under 60lbs,0,0,1,1,3,291.75,204.25
3_2289,Bichon X,7.0,2020-04-13,14.2,0,Grooming (Full Service),Full Service Groom,0,0,1,1,3,291.75,204.25
3_2289,Bichon X,7.0,2020-04-13,14.2,1,Vaccinations,DHPP (3 year),0,0,1,1,3,291.75,204.25
3_2289,Bichon X,7.0,2020-04-13,14.2,1,Laboratory - In-house,Vetscan Rapid Heartworm Test,0,0,1,1,3,291.75,204.25
3_2289,Bichon X,7.0,2020-04-13,14.2,1,Vaccinations,Bordetella (Intranasal),0,0,1,1,3,291.75,204.25
3_2290,Poodle X,6.0,2020-04-13,9.4,1,Professional Services,Examination,0,0,1,1,3,225.45,214.69
3_2290,Poodle X,6.0,2020-04-13,9.4,1,Laboratory - In-house,Vetscan Rapid Heartworm Test,0,0,1,1,3,225.45,214.69
3_2290,Poodle X,6.0,2020-04-13,9.4,1,Vaccinations,Bordetella (Intranasal),0,0,1,1,3,225.45,214.69
3_2290,Poodle X,6.0,2020-04-13,9.4,1,Vaccinations,Leptospirosis (Initial booster),0,0,1,1,3,225.45,214.69
3_2290,Poodle X,6.0,2020-04-13,9.4,0,Grooming (Full Service),Full Service Groom,0,0,1,1,3,225.45,214.69
3_2293,American Shorthair,2.0,2020-04-01,7.9,1,Professional Services,Examination,0,0,1,1,2,161.8,212.08
3_2293,American Shorthair,2.0,2020-04-01,7.9,1,Diagnostics,Ear Cytology,0,0,1,1,2,161.8,212.08
3_2293,American Shorthair,2.0,2020-04-01,7.9,1,Medication,MOTAZOL 15GM BTL (generic Mometomax),0,0,1,1,2,161.8,212.08
3_2293,American Shorthair,2.0,2020-04-01,7.9,1,Professional Services,VET NOW Exam Discount,0,0,1,1,2,161.8,212.08
3_2293,American Shorthair,2.0,2020-04-01,7.9,1,Parasite Control,"Revolution Plus (Feline), 5.6-11# per dose",0,0,1,1,2,161.8,212.08
3_2294,American Shorthair,3.0,2020-04-03,15.5,1,Professional Services,Examination,0,0,1,0,1,133.4,0.0
3_2294,American Shorthair,3.0,2020-04-03,15.5,1,Vaccinations,FVRCP (1 year),0,0,1,0,1,133.4,0.0
3_2294,American Shorthair,3.0,2020-04-03,15.5,1,Vaccinations,Feline Rabies (1 year),0,0,1,0,1,133.4,0.0
3_2294,American Shorthair,3.0,2020-04-03,15.5,1,Parasite Control,"Revolution Plus (Feline), 11.1-22# - per dose",0,0,1,0,1,133.4,0.0
3_2294,American Shorthair,3.0,2020-04-03,15.5,1,Professional Services,VET NOW Exam Discount,0,0,1,0,1,133.4,0.0
3_2295,Chihuahua (smooth Coat),1.0,2020-04-02,3.8,1,Professional Services,Examination,0,0,1,1,2,70.05,86.59
3_2295,Chihuahua (smooth Coat),1.0,2020-04-02,3.8,1,Vaccinations,DHPP (Booster),0,0,1,1,2,70.05,86.59
3_2295,Chihuahua (smooth Coat),1.0,2020-04-02,3.8,1,Parasite Control,Interceptor Plus - Puppy Dose - 2-8 lbs,0,0,1,1,2,70.05,86.59
3_2295,Chihuahua (smooth Coat),1.0,2020-04-02,3.8,1,Professional Services,VET NOW Exam Discount,0,0,1,1,2,70.05,86.59
